Student ID,student_name,gender,ethincity,date_of_birth,age,by_lunch,primary_language
1623,Zachary Holmes,M,Native_American,6/12/02,17,Yes,English
1624,Jill Whitehead,F,Other,2/23/01,18,No,Chinese
1625,Chad Hoffman,M,Hispanic,6/9/01,18,No,Chinese
1626,Sandra Barrett,F,Hispanic,4/11/02,17,Yes,Arabic
1627,Joseph Mendoza,M,Native_American,7/19/03,16,Yes,English
1628,Christopher Ruiz,M,Asian,12/1/01,17,No,Chinese
1629,Jessica Jones,F,White,3/7/02,17,Yes,Arabic
1630,Kevin Bauer,M,Native_American,11/13/01,17,No,English
1631,Micheal Williams,M,Hispanic,1/1/02,17,No,English
1632,Patricia Smith MD,F,Other,7/5/02,17,Yes,English
1633,Robert Villa,M,African_American,2/7/01,18,No,Spanish
1634,Jose Lucas,M,African_American,9/14/01,17,Yes,Arabic
1635,Kelly Wolf,F,White,6/11/01,18,No,Arabic
1636,Sara Sherman,F,Asian,2/3/01,18,No,Spanish
1637,Megan Stevenson,F,African_American,3/11/02,17,Yes,English
1638,Richard Elliott,M,Other,5/28/01,18,No,English
1639,Paul Reed,M,Hispanic,2/24/02,17,No,Chinese
1640,Michael Wilson,M,Asian,12/20/01,17,Yes,Spanish
1641,James Day,M,White,8/5/01,18,No,Chinese
1642,Breanna Gregory,F,Native_American,7/30/02,17,Yes,Spanish
1643,Jennifer Benjamin,F,Other,3/20/01,18,No,Spanish
1644,Pam Alvarez,F,Asian,10/20/02,16,Yes,Arabic
1645,Mariah Luna,F,Other,4/17/01,18,Yes,Spanish
1646,Amy Dyer DDS,F,White,1/4/02,17,No,Spanish
1647,Cathy Allen,F,Asian,2/8/02,17,Yes,English
1648,Samuel Anderson,M,Other,6/23/02,17,Yes,Spanish
1649,Raymond Alexander,M,Other,3/23/03,16,No,Chinese
1650,Nicole Salinas,F,Asian,1/9/01,18,Yes,Arabic
1651,James Davidson,M,Other,12/6/02,16,Yes,Chinese
1652,Susan Schneider,F,Hispanic,12/21/01,17,Yes,English
1653,Michael Snow,M,Hispanic,11/29/02,16,Yes,English
1654,Tammy Fisher,F,African_American,9/15/02,16,No,English
1655,Amanda Henry,F,Hispanic,5/2/03,16,Yes,Chinese
1656,Nicholas Jenkins,M,Native_American,12/19/02,16,Yes,English
1657,Debbie Gill,F,Native_American,4/3/01,18,Yes,Arabic
1658,Susan Fernandez,F,Asian,3/9/01,18,No,Chinese
1659,Brian Hall DDS,M,Other,7/14/03,16,Yes,Arabic
1660,Shannon Vance,F,Other,4/6/02,17,Yes,Arabic
1661,Phillip Joseph,M,White,11/20/03,15,No,Chinese
1662,Thomas Fisher,M,Hispanic,10/17/01,17,No,Arabic
1663,Ashley Johnson,F,African_American,7/31/01,18,No,Arabic
1664,Patrick Santos,M,White,2/6/03,16,Yes,Spanish
1665,Anthony Villarreal,M,Other,5/26/01,18,Yes,Spanish
1666,Dennis Brown,M,African_American,1/9/03,16,No,Spanish
1667,Spencer Matthews,M,White,8/7/01,17,Yes,Spanish
1668,Kimberly Brown,F,White,2/9/01,18,Yes,English
1669,Jessica Joseph,F,Hispanic,8/1/02,17,Yes,Chinese
1670,Erika Page,F,Asian,11/30/02,16,No,Chinese
1671,Joseph Mccall,M,Native_American,7/15/01,18,Yes,Spanish
1672,Cole Berger,M,Asian,10/12/02,16,Yes,Spanish
1673,Laura Cochran,F,Hispanic,10/25/03,15,Yes,Arabic
1674,Jay Wright,M,Native_American,11/21/02,16,Yes,Chinese
1675,Kevin Schneider,M,Native_American,4/21/01,18,Yes,Arabic
1676,Lindsay Clark,F,Hispanic,9/14/02,16,No,Chinese
1677,Brian Richards,M,Other,12/13/01,17,No,English
1678,Laurie Sheppard,F,Other,8/26/01,17,No,Arabic
1679,Sarah Garcia,F,African_American,5/15/03,16,No,Arabic
1680,Kim Henry,F,Asian,7/23/03,16,Yes,English
1681,Ricky Carrillo,M,Other,7/31/03,16,Yes,English
1682,Kelly Ramirez,F,African_American,2/10/02,17,Yes,Chinese
1683,Mary Jones,F,Hispanic,6/26/03,16,Yes,Arabic
1684,Brittany Morris,F,White,3/26/02,17,No,Chinese
1685,Douglas Levy DDS,M,African_American,10/28/01,17,Yes,Chinese
1686,Joseph Reyes,M,White,12/22/03,15,Yes,English
1687,Michael Garcia,M,White,1/23/03,16,No,Arabic
1688,Amanda Guzman,F,African_American,9/18/01,17,No,Spanish
1689,Tracey Johnson,F,African_American,3/30/02,17,Yes,Spanish
1690,Diana Nelson,F,Asian,8/28/03,15,No,Chinese
1691,Willie Werner,M,African_American,3/23/02,17,No,English
1692,Danielle Robles,F,Hispanic,4/22/02,17,Yes,Chinese
1693,Andrea Gonzalez,F,African_American,11/12/01,17,Yes,Arabic
1694,Kenneth Ruiz,M,Hispanic,7/4/01,18,Yes,Chinese
1695,Mr. Eric Ibarra,M,White,6/1/03,16,No,Arabic
1696,Nichole Simmons,F,Hispanic,11/4/02,16,Yes,English
1697,Richard Rodriguez,M,Hispanic,12/20/03,15,Yes,Chinese
1698,Jesus Molina,M,White,10/30/03,15,No,English
1699,Brenda Gibson,F,White,2/15/03,16,Yes,Spanish
1700,Diana Vaughan,F,African_American,11/17/03,15,No,Spanish
1701,Christine Tanner,F,Other,11/12/01,17,Yes,Chinese
1702,Patrick Gonzales,M,Hispanic,7/8/02,17,Yes,Chinese
1703,George Melendez,M,Hispanic,1/14/03,16,No,Chinese
1704,Marcus Torres,M,Native_American,3/19/02,17,No,Arabic
1705,Andrew Clark,M,Asian,8/28/01,17,No,Chinese
1706,Benjamin Ramirez MD,M,Native_American,7/30/03,16,Yes,Chinese
1707,Todd Ramirez,M,Native_American,10/1/01,17,Yes,Spanish
1708,Sharon Swanson,F,Hispanic,11/5/03,15,No,English
1709,Brittany Stevens,F,Other,8/10/02,16,No,Arabic
1710,Stephanie Mendoza,F,Hispanic,5/15/03,16,No,Arabic
1711,Ariana Garcia,F,African_American,4/6/01,18,No,Arabic
1712,Steven Jenkins,M,White,6/18/01,18,No,Arabic
1713,Jennifer Reyes,F,African_American,5/24/03,16,Yes,Spanish
1714,Alexandra Oliver,F,African_American,9/18/03,15,No,Spanish
1715,Anna Schneider,F,Asian,10/1/02,16,No,Spanish
1716,Marcus Stewart,M,African_American,11/28/02,16,Yes,Arabic
1717,Kenneth Adams,M,Native_American,5/4/02,17,Yes,English
1718,Tanner Welch,M,Native_American,11/23/03,15,Yes,Arabic
1719,Martha Wilson,F,Hispanic,2/22/02,17,No,Arabic
1720,Lindsey Anderson,F,Asian,4/30/03,16,No,Spanish
1721,Julia Camacho,F,Asian,6/2/03,16,No,English
1722,Raymond Freeman DDS,M,White,7/15/03,16,No,Spanish
1723,Rachel Jones,F,African_American,1/15/03,16,No,Arabic
1724,Stephanie Reese,F,Native_American,2/9/01,18,No,Chinese
1725,Sharon Tapia,F,African_American,3/20/02,17,No,Chinese
1726,Timothy Hall,M,Hispanic,7/12/01,18,No,Arabic
1727,Stacy Brown,F,Hispanic,10/1/01,17,No,Spanish
1728,Nicole White,F,White,11/4/02,16,Yes,Spanish
1729,James Diaz,M,African_American,1/14/01,18,No,Spanish
1730,James Cooke,M,Other,5/12/03,16,No,Spanish
1731,Philip Walsh,M,African_American,2/1/02,17,Yes,English
1732,Joshua Green,M,Other,10/28/01,17,No,Spanish
1733,Teresa Perez,F,Hispanic,7/3/01,18,Yes,Spanish
1734,Shannon Jackson,M,African_American,12/9/02,16,Yes,Spanish
1735,Rodney Spencer,M,Other,5/28/03,16,Yes,Spanish
1736,Bradley Williams,M,Native_American,1/13/02,17,Yes,Arabic
1737,Emily Walker,F,Other,12/24/02,16,Yes,Arabic
1738,Anthony Beck,M,African_American,12/19/03,15,Yes,English
1739,Brooke Stephens,F,Other,4/5/02,17,Yes,Chinese
1740,Dorothy Alvarez,F,Native_American,10/16/03,15,Yes,Chinese
1741,Ryan Lane,M,Other,9/2/03,15,Yes,Arabic
1742,Samantha Walker,F,Hispanic,4/25/03,16,No,English
1743,Frank Hall,M,Hispanic,7/14/03,16,Yes,Spanish
1744,Rachel Smith,F,African_American,8/4/02,17,No,English
1745,Kimberly Sanchez,F,Native_American,5/26/01,18,Yes,Chinese
1746,Kristy Evans,F,African_American,7/11/01,18,No,Spanish
1747,Elizabeth Johnson,F,Asian,8/6/01,17,No,Chinese
1748,Javier Juarez,M,White,10/12/03,15,No,Chinese
1749,Jason Murphy,M,Native_American,11/29/01,17,Yes,English
1750,Brian White,M,Asian,10/20/01,17,Yes,Spanish
1751,Christopher Thompson,M,Hispanic,12/18/03,15,No,Chinese
1752,Alicia Martinez,F,Native_American,10/17/02,16,No,Arabic
1753,Anita Myers,F,African_American,10/1/02,16,No,English
1754,Shannon Horne,F,White,5/27/01,18,Yes,Arabic
1755,Lucas Brown,M,Hispanic,1/9/01,18,Yes,Arabic
1756,Gina Kelly,F,Native_American,10/14/01,17,Yes,English
1757,Eric Robbins,M,African_American,3/2/01,18,No,English
1758,Tommy Mitchell,M,Asian,4/5/03,16,Yes,English
1759,Sarah Johnson,F,Other,10/20/02,16,No,Chinese
1760,Richard Garcia,M,Other,10/9/03,15,No,Chinese
1761,Heather Bryant,F,White,7/1/03,16,Yes,English
1762,Julia Duffy,F,Asian,12/18/02,16,Yes,Spanish
1763,Michelle Morales,F,Hispanic,7/5/02,17,No,Arabic
1764,Tracey Santana,F,Native_American,12/30/03,15,No,Spanish
1765,Bradley Harmon,M,White,6/8/03,16,Yes,Spanish
1766,Cheryl Hill,F,African_American,7/2/02,17,Yes,Spanish
1767,Rebecca Coleman,F,Asian,5/23/01,18,Yes,English
1768,Autumn Price,F,African_American,2/1/01,18,No,Chinese
1769,Chris Hudson,M,Asian,10/23/01,17,Yes,English
1770,Mary Roberts,F,African_American,7/28/03,16,Yes,English
1771,Christopher Martinez,M,African_American,4/14/01,18,Yes,Chinese
1772,Amy Underwood,F,White,10/16/01,17,No,Spanish
1773,Cheryl Avery,F,Native_American,4/9/03,16,No,Chinese
1774,James Fisher,M,Other,12/11/01,17,No,Arabic
1775,Wendy Chase,F,White,4/7/02,17,No,Spanish
1776,Carla Reeves MD,F,Native_American,4/6/03,16,Yes,Spanish
1777,Darrell Rangel,M,Asian,8/29/02,16,Yes,Chinese
1778,Allison Sanchez,F,African_American,7/18/01,18,Yes,Chinese
1779,John Howard,M,White,12/9/03,15,Yes,English
1780,Tammy Lewis,F,African_American,11/12/01,17,Yes,English
1781,Stephanie Hart,F,White,3/10/01,18,No,Chinese
1782,Douglas Tran,M,Native_American,9/4/01,17,Yes,Arabic
1783,Andrew Bailey,M,Hispanic,7/10/01,18,No,Chinese
1784,Justin Smith,M,African_American,4/12/02,17,Yes,Arabic
1785,Gavin Kennedy,M,African_American,11/11/02,16,Yes,Arabic
1786,Daniel Mathews,M,African_American,7/9/02,17,No,Arabic
1787,Bryan Logan,M,Asian,3/4/01,18,No,Spanish
1788,Misty Gregory,F,Native_American,11/23/02,16,No,Chinese
1789,Robert Garcia,M,Hispanic,5/15/02,17,No,Spanish
1790,Victor Robinson,M,African_American,11/25/02,16,No,English
1791,William Terry,M,Hispanic,4/25/02,17,No,Arabic
1792,Christopher Lowery,M,Other,7/25/01,18,Yes,Arabic
1793,Joseph Marshall,M,Asian,6/21/01,18,No,Arabic
1794,Christopher Lee,M,Asian,12/13/03,15,Yes,Arabic
1795,Elizabeth Swanson,F,White,6/25/01,18,No,English
1796,Ashley Cantu,F,Hispanic,1/9/02,17,Yes,Arabic
1797,Daniel Jenkins,M,African_American,7/29/01,18,Yes,Chinese
1798,Dr. Donald Williams,M,White,4/28/01,18,Yes,Chinese
1799,Jessica Perez,F,Native_American,10/7/01,17,Yes,English
1800,Sonia Phillips,F,Hispanic,9/16/01,17,No,Arabic
1801,Christopher Graves,M,African_American,10/2/03,15,Yes,Arabic
1802,Benjamin Delacruz,M,Asian,1/12/02,17,No,Arabic
1803,Victor Moss,M,White,4/17/03,16,Yes,Arabic
1804,Randy Bentley,M,Asian,3/10/03,16,No,Spanish
1805,Samuel Thompson,M,Other,1/16/02,17,Yes,Spanish
1806,Tonya Taylor,F,Hispanic,8/28/02,16,Yes,English
1807,Vincent Morton,M,Other,6/4/01,18,Yes,Spanish
1808,Sherry Barry,F,Asian,6/23/01,18,No,Arabic
1809,Jack Walsh,M,African_American,6/23/02,17,No,Spanish
1810,Gregory Carter,M,Native_American,5/11/01,18,Yes,Chinese
1811,Amanda Rice,F,Other,5/13/01,18,No,Arabic
1812,Alex Duffy,M,Native_American,4/12/03,16,No,English
1813,Richard Butler,M,White,9/9/02,16,No,Spanish
1814,Christian Gray,M,Asian,10/7/03,15,Yes,Spanish
1815,Elizabeth Cain,F,Other,2/11/03,16,Yes,Spanish
1816,Michael Clark,M,Other,6/27/01,18,No,Chinese
1817,Paul Webster,M,Hispanic,11/27/02,16,No,Spanish
1818,Michelle Braun,F,African_American,6/12/01,18,Yes,Arabic
1819,Jay Ward,M,White,7/10/02,17,Yes,Chinese
1820,Rachel White,F,Other,1/11/02,17,No,English
1821,Dean Turner,M,Asian,6/23/03,16,No,Chinese
1822,Kevin Obrien,M,African_American,3/22/03,16,Yes,English
1823,Andrea Davis,F,Asian,9/8/01,17,Yes,Spanish
1824,Diana Hammond,F,Native_American,7/1/02,17,No,Chinese
1825,Jessica Poole,F,White,4/16/02,17,No,Chinese
1826,Juan Smith,M,African_American,4/6/03,16,Yes,Arabic
1827,Mr. John Carter,M,Asian,7/26/01,18,No,Chinese
1828,Crystal Lewis,F,Hispanic,3/26/01,18,Yes,Arabic
1829,Julia Jackson,F,African_American,5/28/03,16,No,Arabic
1830,Kristen Marquez,F,Other,4/23/02,17,No,Chinese
1831,David Greene,M,Hispanic,1/26/03,16,No,Arabic
1832,Martin Stephenson,M,Hispanic,4/27/03,16,No,English
1833,Penny Page,F,Hispanic,2/28/02,17,Yes,English
1834,William Jackson DVM,M,Hispanic,8/8/02,16,No,Arabic
1835,Jasmine Hunter,F,Other,3/19/03,16,No,Chinese
1836,Anna West,F,Other,12/24/02,16,Yes,Spanish
1837,Charles Ortiz,M,Other,5/30/02,17,No,Arabic
1838,Lori Spencer,F,Asian,7/9/01,18,No,English
1839,Robert Hendrix,M,Asian,11/23/03,15,No,Chinese
1840,Christie Gill,F,Asian,4/11/02,17,No,Arabic
1841,Kristopher Raymond,M,Asian,5/1/03,16,Yes,Spanish
1842,Brian Whitaker,M,Other,8/30/02,16,Yes,Spanish
1843,Donna Hendrix,F,Asian,3/19/02,17,No,English
1844,Jose Swanson,M,White,1/6/01,18,Yes,Arabic
1845,Diane Hodge,F,White,9/19/02,16,Yes,Chinese
1846,Kimberly Griffin,F,Other,7/14/03,16,Yes,Spanish
1847,Lisa Cervantes,F,Native_American,11/17/02,16,No,Arabic
1848,John Dawson,M,Hispanic,3/25/03,16,Yes,English
1849,Michele Martin,F,African_American,2/11/02,17,No,Spanish
1850,Stephanie Reilly,F,African_American,11/1/03,15,Yes,Spanish
1851,Michele Adams,F,Other,8/10/03,15,No,English
1852,Angela Miles,F,Other,6/9/03,16,No,Arabic
1853,Henry Roman,M,Native_American,11/9/03,15,No,Spanish
1854,Carrie Gallagher,F,Native_American,5/14/03,16,No,Chinese
1855,Jason Mays,M,Native_American,6/12/03,16,No,Spanish
1856,Marissa Livingston,F,White,10/13/03,15,No,Arabic
1857,Joshua Johnson,M,Other,9/7/02,16,No,English
1858,Kristina Lane,F,Asian,7/16/03,16,No,English
1859,William Hernandez,M,Asian,8/9/01,17,No,Spanish
1860,Megan Stevens,F,White,8/15/02,16,Yes,Chinese
1861,Kylie Torres,F,Hispanic,12/20/01,17,Yes,Arabic
1862,Terri Lee,F,Asian,10/28/01,17,No,Spanish
1863,Mr. Mitchell Cooper,M,African_American,2/19/03,16,No,English
1864,Ann Eaton,F,Asian,2/20/03,16,No,English
1865,Damon Pearson,M,Native_American,2/15/02,17,No,Spanish
1866,Molly Davis,F,Native_American,7/19/03,16,Yes,Spanish
1867,Matthew Donaldson,M,Hispanic,12/4/03,15,No,Arabic
1868,Rhonda Carter,F,Other,1/22/01,18,No,Chinese
1869,James Todd,M,Hispanic,8/27/01,17,Yes,English
1870,Jeremiah James,M,Asian,6/6/02,17,Yes,Arabic
1871,Bradley Craig,M,Other,9/2/02,16,No,English
1872,Dennis Brown,M,Native_American,3/24/03,16,No,Spanish
1873,Timothy Reed,M,African_American,3/31/01,18,Yes,English
1874,David Morgan,M,White,1/4/02,17,Yes,Spanish
1875,Sarah Parrish,F,Native_American,6/30/03,16,No,Spanish
1876,Sarah Page,F,White,1/17/02,17,No,Chinese
1877,Kathleen Hudson,F,African_American,11/22/03,15,Yes,Arabic
1878,Jeffrey Thomas,M,Native_American,5/4/02,17,Yes,Chinese
1879,Jonathan Moses,M,White,1/20/01,18,Yes,English
1880,Lisa Williams,F,White,12/12/01,17,Yes,English
1881,Tony Bass,M,Asian,8/28/01,17,No,English
1882,Neil Brown,M,Other,9/8/01,17,No,English
1883,Luis Escobar,M,White,3/26/02,17,Yes,English
1884,Zachary Rivera,M,African_American,5/25/02,17,No,Chinese
1885,Cheryl Sutton,F,Asian,3/27/02,17,Yes,Chinese
1886,Shawn French,M,Other,9/14/02,16,Yes,Spanish
1887,Stephen Molina,M,White,2/18/03,16,No,Arabic
1888,Ashley Mcmahon,F,Other,8/27/03,15,Yes,English
1889,Tammy Dean,F,African_American,1/13/02,17,Yes,Chinese
1890,Wayne Butler,M,Other,4/13/01,18,No,Chinese
1891,Nicole Smith,F,Other,8/18/03,15,Yes,English
1892,April Tyler,F,Asian,10/30/02,16,Yes,Chinese
1893,Christopher Johnson,M,Native_American,4/2/03,16,Yes,English
1894,Brian Stafford,M,White,11/23/03,15,No,Arabic
1895,Norma Conley,F,Native_American,6/24/03,16,Yes,Chinese
1896,Natasha Velazquez,F,Native_American,10/30/02,16,No,Spanish
1897,Thomas Hampton,M,African_American,2/17/03,16,Yes,Arabic
1898,Billy Oconnell,M,Other,1/30/02,17,Yes,Chinese
1899,Katherine Munoz,F,Other,9/17/03,15,Yes,English
1900,Kevin Brown IV,M,African_American,5/2/02,17,Yes,English
1901,Karen White,F,White,12/3/01,17,No,Chinese
1902,David Gordon,M,Hispanic,2/12/02,17,Yes,Chinese
1903,Marvin Jackson,M,Native_American,12/12/02,16,Yes,Arabic
1904,Emily King,F,Asian,1/2/02,17,Yes,Arabic
1905,Julia Finley,F,Other,1/17/02,17,No,Chinese
1906,David Powell,M,African_American,5/7/01,18,Yes,Arabic
1907,Jeffrey Davis,M,White,6/16/03,16,Yes,English
1908,Chloe Williams,F,Asian,12/13/03,15,No,Chinese
1909,Jacqueline Wells,F,Hispanic,6/12/02,17,No,Chinese
1910,Ethan Clark,M,White,8/24/01,17,Yes,Chinese
1911,Mitchell Dixon,M,Hispanic,4/6/01,18,No,English
1912,Elizabeth Rivas,F,Hispanic,1/11/01,18,No,Chinese
1913,Sandra Wong,F,Asian,4/22/03,16,Yes,Chinese
1914,Brooke Sellers,F,African_American,11/10/03,15,Yes,Chinese
1915,Alexis Bright,F,White,8/3/02,17,No,Spanish
1916,Jacqueline Hooper,F,African_American,8/19/02,16,Yes,Arabic
1917,Mrs. Kathleen Reed,F,Other,8/15/01,17,No,English
1918,Shelia Thompson,F,Asian,9/4/01,17,Yes,English
1919,David Jones,M,White,10/23/02,16,Yes,Spanish
1920,Elijah Wood,M,Native_American,10/23/01,17,No,Spanish
1921,Alyssa Donaldson,F,African_American,1/31/01,18,No,Arabic
1922,Andrew Howard,M,Asian,12/19/01,17,Yes,English
1923,Tiffany Reynolds,F,Native_American,4/19/02,17,Yes,Spanish
1924,Jamie Mccoy,F,White,1/2/02,17,No,English
1925,Erin Rodriguez,F,Hispanic,3/17/03,16,No,Spanish
1926,Anne Roberts,F,African_American,1/10/01,18,Yes,Arabic
1927,Benjamin Hammond,M,Native_American,6/7/01,18,Yes,Chinese
1928,Roy Mcdowell,M,Other,7/9/02,17,No,English
1929,Erica Huber,F,Native_American,5/4/03,16,No,English
1930,Michael Singleton,M,Other,9/15/03,15,No,Spanish
1931,Joshua Jackson,M,White,11/13/03,15,Yes,Spanish
1932,Diana Holmes,F,White,8/20/02,16,Yes,Spanish
1933,Michael Whitney,M,White,1/9/02,17,Yes,English
1934,Laura Clay,F,Other,6/8/03,16,No,Chinese
1935,Cindy Sparks,F,Other,12/17/02,16,Yes,Spanish
1936,Erin Harvey,F,Hispanic,5/11/01,18,Yes,Spanish
1937,Wendy Baker,F,Hispanic,11/8/02,16,No,Spanish
1938,Gary Duncan,M,Hispanic,10/16/03,15,No,Chinese
1939,Mark White,M,Other,2/8/02,17,No,Arabic
1940,Joshua Wilson,M,Hispanic,12/30/01,17,No,English
1941,Tyler Griffin,M,Other,11/17/03,15,No,Chinese
1942,Kevin Harris,M,Native_American,9/29/01,17,Yes,Chinese
1943,Michael Kim,M,African_American,7/27/01,18,Yes,English
1944,Veronica Booth,F,Native_American,4/12/02,17,Yes,Spanish
1945,Kimberly Smith,F,Asian,5/21/02,17,No,Chinese
1946,Patricia Santana,F,Hispanic,9/26/03,15,Yes,Arabic
1947,Dawn Mcgee,F,Asian,3/20/01,18,No,Chinese
1948,Dylan Villegas,M,White,9/14/03,15,Yes,Arabic
1949,William Evans,M,Other,10/28/03,15,No,Chinese
1950,Gregory Griffin,M,White,10/21/02,16,Yes,Spanish
1951,Matthew Keller,M,Other,11/22/02,16,Yes,Spanish
1952,Larry Hernandez,M,Hispanic,11/13/02,16,No,Arabic
1953,Bryan Grimes,M,Asian,9/12/03,15,No,Spanish
1954,Daniel Alvarez,M,Hispanic,11/2/01,17,Yes,English
1955,Eric Wright,M,Hispanic,10/14/03,15,Yes,Arabic
1956,Justin Smith,M,Native_American,8/10/01,17,Yes,English
1957,Derek Long,M,White,11/14/02,16,No,Arabic
1958,Leslie Green,F,White,5/23/02,17,No,Arabic
1959,Brooke Mcdonald,F,African_American,9/28/03,15,Yes,Chinese
1960,Fernando Brown,M,Other,7/17/02,17,No,Spanish
1961,Brian Russell,M,Native_American,10/20/03,15,No,Arabic
1962,Jason Decker,M,Asian,12/4/03,15,Yes,English
1963,Jennifer Cruz,F,African_American,10/21/01,17,No,Arabic
1964,Eric Moore,M,White,9/1/01,17,No,Spanish
1965,Gina Edwards,F,Asian,8/21/03,15,No,English
1966,Crystal Wright,F,White,11/12/03,15,No,Spanish
1967,Austin Evans,M,Native_American,8/5/01,18,No,Chinese
1968,Kenneth Graham,M,Hispanic,3/16/01,18,No,Spanish
1969,James Watkins,M,White,5/17/02,17,No,Chinese
1970,Christopher Stevens,M,White,11/21/01,17,No,English
1971,Jason Lopez,M,White,6/27/01,18,Yes,Spanish
1972,Nancy Harrison,F,Native_American,12/7/03,15,No,Arabic
1973,Maria Massey,F,Native_American,5/31/01,18,No,Chinese
1974,Beverly Burns,F,White,5/16/02,17,No,Arabic
1975,Jennifer Buckley,F,Native_American,10/23/02,16,Yes,Spanish
1976,Christopher Vaughn,M,Hispanic,5/21/01,18,No,Spanish
1977,Richard Baker,M,White,4/27/02,17,No,Arabic
1978,Eric Johnson,M,White,6/18/02,17,No,English
1979,Jennifer Anderson,F,White,6/23/01,18,Yes,Chinese
1980,Valerie Turner,F,African_American,10/31/03,15,No,English
1981,Paul Randolph,M,White,6/1/01,18,Yes,English
1982,Brian Taylor,M,Asian,11/6/02,16,No,Arabic
1983,Katherine Neal,F,African_American,12/17/03,15,No,English
1984,Albert Reid,M,Hispanic,7/15/01,18,Yes,Spanish
1985,Charles Newman,M,African_American,6/2/01,18,No,Spanish
1986,Laura Reynolds,F,African_American,10/9/03,15,No,Chinese
1987,Jesus Howell,M,Hispanic,5/9/01,18,Yes,English
1988,Wendy Gonzales,F,African_American,9/14/03,15,Yes,English
1989,Katie Soto,F,Other,4/8/02,17,No,Spanish
1990,Daniel Chase,M,Asian,12/14/02,16,No,Spanish
1991,Sharon Vega,F,Asian,9/27/03,15,Yes,Arabic
1992,Jennifer Medina,F,Asian,10/20/01,17,No,English
1993,Carol Romero,F,Hispanic,2/20/03,16,Yes,Chinese
1994,Peter Green,M,Native_American,6/10/02,17,Yes,Chinese
1995,Shane Swanson,M,White,10/5/03,15,Yes,Spanish
1996,Kristin Howe,F,Other,3/25/01,18,Yes,Spanish
1997,Cameron Ramos,M,Asian,3/12/01,18,Yes,Chinese
1998,Jennifer Walker,F,White,8/22/03,15,No,Spanish
1999,Joseph Williams,M,African_American,8/12/01,17,Yes,Chinese
2000,David Sanchez,M,White,4/9/03,16,Yes,Arabic
2001,Donna Lang,F,White,6/4/03,16,No,Spanish
2002,James Gordon,M,Hispanic,7/8/02,17,Yes,English
2003,Nancy Smith,F,White,5/20/01,18,Yes,English
2004,Matthew Solis,M,Native_American,5/25/03,16,Yes,Arabic
2005,Jeffery Yang,M,Asian,1/12/01,18,No,Arabic
2006,Justin Chen,M,Hispanic,11/3/01,17,No,Chinese
2007,Michael Clay,M,Native_American,11/12/03,15,No,Chinese
2008,Jeffery Hill,M,Other,2/22/02,17,No,Arabic
2009,Kara Flores,F,African_American,11/25/02,16,No,English
2010,Sean Rhodes,M,Asian,6/14/03,16,No,Spanish
2011,Henry Smith,M,Hispanic,10/6/02,16,No,Arabic
2012,Darius Harris,M,Other,12/16/01,17,No,Spanish
2013,Amanda Wheeler,F,African_American,1/2/01,18,Yes,Chinese
2014,Alison Robinson,F,White,2/13/02,17,Yes,English
2015,Tammie Rose,F,African_American,12/4/03,15,No,Arabic
2016,Donald Williams,M,White,12/24/02,16,Yes,Arabic
2017,Jacqueline Hammond,F,Other,1/29/02,17,No,Spanish
2018,Cheryl Brown,F,White,11/5/02,16,No,Spanish
2019,Crystal Bright,F,White,5/6/03,16,Yes,Spanish
2020,Tiffany Peterson,F,Native_American,2/11/03,16,No,Arabic
2021,Natalie Lee,F,Native_American,8/14/03,15,No,Spanish
